Date,City,Cause of Death
11/06/2009,Ciudad Obregon - Sonora -  Mexico,Homicide
11/07/2009,Puerto Penasco - Sonora -  Mexico,Veh. Accid-Motorcy.
11/08/2009,Monterrey - Nuevo Leon -  Mexico,Homicide
11/08/2009,Nuevo Leon - Mexicali - Baja California -  Mexico,Drowning
11/12/2009,Ciudad Juarez -  Mexico,Homicide
11/13/2009,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
11/13/2009,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
11/13/2009,Ixtapa Zihuatanejo -  Guerrero -  Mexico,Other Accident
11/21/2009,Matamoros - Tamaulipas -  Mexico,Other Accident
11/25/2009,Matamoros - Tamaulipas -  Mexico,Homicide
11/28/2009,Ixtapa  - Zihuatanejo -  Guerrero -  Mexico,Drowning
12/02/2009,Cancun - Quintana Roo -  Mexico,Suicide
12/03/2009,Progreso - Yucatan -  Mexico,Veh. Accid-Auto
12/04/2009,Baja California sur -  Mexico,Drowning
12/05/2009,Baja California -  Mexico,Other Accident
12/05/2009,Baja California -  Mexico,Other Accident
12/05/2009,Baja California -  Mexico,Other Accident
12/07/2009,Iguala -  Guerrero -  Mexico,Veh. Accid-Auto
12/07/2009,Nogales - Sonora -  Mexico,Homicide
12/15/2009,Tijuana - Baja California -  Mexico,Homicide
12/17/2009,Ecatepec De Morelos -  Mexico,Homicide
12/17/2009,Puerto Penasco - Sonora -  Mexico,Veh. Accid-Other
12/18/2009,Aculco -  Mex. -  Mexico,Veh. Accid-Auto
12/18/2009,Bahia de Banderas - Nayarit -  Mexico,Drowning
12/20/2009,Nuevo Laredo - Tamaulipas -  Mexico,Homicide
12/20/2009,San Luis Potosi -  Mexico,Veh. Accid-Auto
12/21/2009,Coyuca -  Gro. -  Mexico,Homicide
12/26/2009,Reynosa - Tamaulipas -  Mexico,Other Accident
12/29/2009,Nuevo Leon -  Mexico,Veh. Accid-Auto
12/30/2009,Mazamiltla - Jalisco -  Mexico,Veh. Accid-Auto
12/31/2009,Gomez Palacio - Durango -  Mexico,Homicide
12/31/2009,Tijuana - BC -  Mexico,Drug-Related
01/01/2010,La Barca - Jalisco -  Mexico,Veh. Accid-Auto
01/02/2010,Hospital General - Mexicali - BC,Other Accident
01/03/2010,Chapala - Jalisco -  Mexico,Other Accident
01/03/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
01/04/2010,Monterrey - Nuevo Leon -  Mexico,Other Accident
01/04/2010,Tijuana - Baja California -  Mexico,Homicide
01/04/2010,Tlaxala Santa Fe - Cuajimalpa -  D.F. -  Mexico,Other Accident
01/04/2010,Zacoalco De Torres - Jalisco -  Mexico,Veh. Accid-Auto
01/04/2010,Zacoalco De Torres - Jalisco -  Mexico,Veh. Accid-Auto
01/04/2010,Zacoalco De Torres - Jalisco -  Mexico,Veh. Accid-Auto
01/05/2010,NOGALES - SONORA -  Mexico,Homicide
01/05/2010,Naco - Sonora -  Mexico,Homicide
01/05/2010,Tijuana - BC -  Mexico,Homicide
01/07/2010, Cuauhtemoc: - Mexico -  D.F. -  Mexico,Homicide
01/08/2010,San Luis Potosi -  Mexico,Veh. Accid-Auto
01/08/2010,Tijuana - BC -  Mexico,Other Accident
01/09/2010, - Cd. Juarez - Chihuahua -  Mexico,Homicide
01/13/2010,Tepic - Nayarit -  Mexico,Veh. Accid-Auto
01/14/2010,Tijuana - Baja California -  Mexico,Veh. Accid-Motorcy.
01/16/2010,San Luis Gonzaga - BC -  Mexico,Veh. Accid-Motorcy.
01/18/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
01/21/2010,Anahuac - Nuevo Leon -  Mexico,Other Accident
01/21/2010,Cabo San Lucas - BCS -  Mexico,Drowning
01/24/2010,Juxtlahuaca -  Oaxaca -  Mexico,Suicide
01/24/2010,Merida - Yucatan -  Mexico,Suicide
01/26/2010, - Agua Prieta - Sonora -  Mexico,Other Accident
01/29/2010,Ciudad Juarez - Chihuahua -  Mexico,Suicide
01/31/2010,Troncones -  Guerrero -  Mexico,Drowning
02/01/2010,Bahia De Banderas - Nayarit -  Mexico,Homicide
02/01/2010,Ciudad Juarez - Chihuahua -  Mexico,Homicide
02/01/2010,Rosarito - Baja California -  Mexico,Homicide
02/01/2010,Zapopan - Jalisco -  Mexico,Homicide
02/02/2010,Aguililla. - Apatzingan -  Mich. -  Mexico,Veh. Accid-Auto
02/03/2010,Cozumel  - Quintana Roo -  Mexico,Other Accident
02/04/2010,Nuevo Progreso - Tamaulipas -  Mexico,Drug-Related
02/05/2010,Mexicali - Baja California -  Mexico,Suicide
02/08/2010,La Salina - Baja California -  Mexico,Veh. Accid-Auto
02/09/2010,Cabo Corrientes - Jalisco -  Mexico,Drowning
02/11/2010,Hermosillo - Sonora -  Mexico,Veh. Accid-Auto
02/11/2010,San Martin De Las Piramides -  Mexico,Homicide
02/12/2010,Gomez Palacio - Durango -  Mexico,Execution
02/12/2010,Gomez Palacio - Durango -  Mexico,Homicide
02/14/2010,Tijuana - Baja California -  Mexico,Homicide
02/16/2010,Jalisco -  Mexico,Homicide
02/19/2010,Tijuana - Baja California -  Mexico,Veh. Accid-Auto
02/20/2010, Negras-Acuna -  Mexico,Veh. Accid-Auto
02/21/2010,Cancun - Quintana Roo -  Mexico,Other Accident
02/25/2010,Cardel -  Veracruz -  Mexico,Veh. Accid-Auto
02/25/2010,Zitacuaro -  Michoacan -  Mexico,Veh. Accid-Auto
03/02/2010,Soto La Marina - Tamaulipas -  Mexico,Veh. Accid-Auto
03/02/2010,Tamaulipas -  Mexico,Veh. Accid-Auto
03/02/2010,Tamaulipas -  Mexico,Veh. Accid-Auto
03/03/2010,Akumal - Quintana Roo -  Mexico,Drowning
03/03/2010,Ciudad Juarez - Chihuahua -  Mexico,Execution
03/04/2010,Cozumel - Quintana Roo -  Mexico,Drowning
03/08/2010,Nuevo Laredo - Tamaulipas -  Mexico,Suicide
03/09/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
03/09/2010,Cozumel - Quintana Roo -  Mexico,Veh. Accid-Other
03/09/2010,Cozumel - Quintana Roo -  Mexico,Other Accident
03/09/2010,Mexicali - Baja California -  Mexico,Homicide
03/09/2010,San Ignacio -  Bahia De Banderas - Nayarit -  Mexico,Veh. Accid-Pedestr.
03/09/2010,Xalostoc Ecatepec -  Mexico,Homicide
03/10/2010,Isla Mujeres  - Quintana Roo -  Mexico,Suicide
03/10/2010,Pedras Negras - Coahuila -  Mexico,Homicide
03/12/2010, Santa Fe; - Mexico -  D.F. -  Mexico,Other Accident
03/12/2010,Mexicali - Baja California -  Mexico,Homicide
03/13/2010,Ciudad Juarez - Chihuahua -  Mexico,Homicide
03/13/2010,Ciudad Juarez - Chihuahua -  Mexico,Homicide
03/13/2010,Puerto Penasco - Sonora -  Mexico,Veh. Accid-Motorcy.
03/14/2010, Nayarit -  Mexico,Veh. Accid-Auto
03/14/2010,Cancun - Quintana Roo -  Mexico,Drowning
03/14/2010,Puerto Vallarta - Jalisco -  Mexico,Veh. Accid-Auto
03/18/2010,Guadalupe - Zacatecas -  Mexico,Veh. Accid-Auto
03/19/2010,Tlaquepaque - Jalisco -  Mexico,Other Accident
03/21/2010, Piedad  - Michoacan -  Mexico,Veh. Accid-Auto
03/22/2010,Hotel Occidental Allegro - Cozumel - Quintana Roo,Other Accident
03/23/2010,Cancun - Quintana Roo -  Mexico,Drowning
03/25/2010,Ciudad Juarez - Chihuahua -  Mexico,Homicide
03/26/2010,Cozumel - Quintana Roo -  Mexico,Drowning
03/27/2010,Chapala - Jalisco -  Mexico,Veh. Accid-Motorcy.
03/28/2010,Distrito Bravos -  Chihuahua -  Mexico,Homicide
04/01/2010,Rio Bravo River - Matamoros - Tamaulipas -  Mexico,Drowning
04/02/2010,Nuevo Leon -  Mexico,Veh. Accid-Auto
04/03/2010,Magdalena de Kino - Sonora -  Mexico,Veh. Accid-Auto
04/04/2010,El Salto - Jalisco -  Mexico,Veh. Accid-Auto
04/05/2010, - Rosarito - Baja California -  Mexico,Suicide
04/05/2010,Cancun - Quintana Roo -  Mexico,Homicide
04/05/2010,Cozumel - Quintana Roo -  Mexico,Drowning
04/06/2010,Tijuana - Baja California -  Mexico,Homicide
04/07/2010,Nuevo Laredo - Tamaulipas -  Mexico,Veh. Accid-Auto
04/10/2010,Tamaulipas -  Mexico,Homicide
04/12/2010,Baja California -  Mexico,Veh. Accid-Auto
04/15/2010,Ciudad Juarez - Chihuahua -  Mexico,Homicide
04/18/2010,Nogales - Sonora -  Mexico,Homicide
04/21/2010,Nayarit -  Mexico,Execution
04/22/2010,Mexicali - Baja California -  Mexico,Homicide
04/22/2010,Tijuana - Baja California -  Mexico,Homicide
04/29/2010,Jerez - Zacatecas -  Mexico,Veh. Accid-Auto
04/29/2010,Tamaulipas -  Mexico,Execution
05/01/2010,Apodaca - Nuevo Leon -  Mexico,Veh. Accid-Auto
05/01/2010,Mina - Nuevo Leon -  Mexico,Homicide
05/01/2010,Tijuana - Baja California -  Mexico,Suicide
05/03/2010,Santa Ana - Sonora -  Mexico,Homicide
05/07/2010,Juquila -  Oaxaca -  Mexico,Drowning
05/15/2010,Ciudad Juarez -  Mexico,Homicide
05/16/2010,Saric - Sonora -  Mexico,Homicide
05/17/2010,Jalisco -  Mexico,Suicide
05/18/2010,Puerto Vallarta -  Jalisco -  Mexico,Drowning
05/20/2010,Mazatlan - Sinaloa -  Mexico,Drowning
05/22/2010,Magdalena - Sonora -  Mexico,Veh. Accid-Auto
05/23/2010,Chihuahua -  Mexico,Homicide
05/23/2010,Villa Ahumada  - Chihuahua -  Mexico,Homicide
05/29/2010,Puerto Penasco - Sonora -  Mexico,Veh. Accid-Motorcy.
06/03/2010,Cozumel - Quintana Roo -  Mexico,Drowning
06/04/2010,Centro - Oaxaca -  Oaxaca -  Mexico,Other Accident
06/05/2010,Quintana Roo -  Mexico,Other Accident
06/06/2010,Tecoman - Colima -  Mexico,Veh. Accid-Motorcy.
06/08/2010,Santa Clara Huitziltepec -  Puebla -  Mexico,Suicide
06/11/2010, - Mexicali - Baja California -  Mexico,Veh. Accid-Motorcy.
06/12/2010,Baja California Sur -  Mexico,Suicide
06/12/2010,Cuernavaca -  Morelos -  Mexico,Homicide
06/12/2010,Tlacolula de Matamoros -  Oaxaca -  Mexico,Veh. Accid-Auto
06/13/2010,Tijuana - Baja California -  Mexico,Suicide
06/15/2010,Nuevo Laredo - Tamaulipas -  Mexico,Homicide
06/17/2010,Hermosillo - Hermosillo - Sonora -  Mexico,Veh. Accid-Auto
06/18/2010,Cancun - Quintana Roo -  Mexico,Drowning
06/19/2010,Puerto Penasco - Sonora -  Mexico,Other Accident
06/19/2010,Puerto Vallarta - Jalisco -  Mexico,Other Accident
06/20/2010,Hermosillo - Sonora -  Mexico,Other Accident
06/25/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
06/25/2010,Guadalajara - Jalisco -  Mexico,Homicide
06/26/2010,Monterrey - Nuevo Leon -  Mexico,Veh. Accid-Auto
06/27/2010,Ciudad Juarez -  Mexico,Homicide
06/28/2010,Cozumel - Quintana Roo -  Mexico,Drowning
06/29/2010,Baja California Sur -  Mexico,Drowning
06/29/2010,Baja California -  Mexico,Homicide
06/30/2010,Guadalajara - Jalisco -  Mexico,Other Accident
07/02/2010,Guerrero -  Coahuila -  Mexico,Veh. Accid-Auto
07/02/2010,Mulege -  Baja California -  Mexico,Veh. Accid-Auto
07/02/2010,San Luis Rio Colorado -  Sonora -  Mexico,Veh. Accid-Auto
07/03/2010,Playas de Rosarito -  Baja California -  Mexico,Homicide
07/04/2010,Cancun -  Quintana Roo -  Mexico,Suicide
07/06/2010,Ixtapaluca -  Edo. de Mex. -  Mexico,Veh. Accid-Bus
07/07/2010,Hermosillo -  Sonora -  Mexico,Veh. Accid-Auto
07/07/2010,Jimenez -  Coahuila -  Mexico,Air Accident
07/07/2010,Tepatitlan -  Jalisco -  Mexico,Veh. Accid-Auto
07/09/2010,Loreto -  Baja California Sur -  Mexico,Veh. Accid-Auto
07/09/2010,Nuevo Laredo -  Tamaulipas -  Mexico,Veh. Accid-Auto
07/09/2010,Rosarito -  Baja California -  Mexico,Homicide
07/10/2010,Guadalajara -  Jalisco -  Mexico,Other Accident
07/10/2010,Tijuana -  Baja California -  Mexico,Homicide
07/11/2010,Miguel Aleman -  Tamaulipas -  Mexico,Homicide
07/11/2010,Tepeapulco -  Hidalgo -  Mexico,Other Accident
07/13/2010,San Carlos -  Sonora -  Mexico,Veh. Accid-Motorcy.
07/15/2010,Valparaiso -  Zacatecas -  Mexico,Veh. Accid-Auto
07/16/2010,Tijuana -  Baja California -  Mexico,Homicide
07/17/2010,Guasave -  Sinaloa -  Mexico,Veh. Accid-Auto
07/17/2010,Guaymas -  Sonora -  Mexico,Drowning
07/17/2010,Rosarito -  Baja California -  Mexico,Homicide
07/18/2010,Penjamo -  Guanajuato -  Mexico,Homicide
07/19/2010,Agua Prieta -  Sonora -  Mexico,Drowning
07/19/2010,Agua Prieta -  Sonora -  Mexico,Drowning
07/20/2010,Hermosillo -  Sonora -  Mexico,Veh. Accid-Auto
07/23/2010,Mexicali -  Baja California -  Mexico,Homicide
07/23/2010,Mexicali -  Baja California -  Mexico,Homicide
07/24/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
07/24/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
07/24/2010,Tijuana -  Baja California -  Mexico,Drug-Related
07/25/2010,Guadalajara -  Jalisco -  Mexico,Other Accident
07/26/2010,Isla Mujeres -  Quintana Roo -  Mexico,Drowning
07/26/2010,Tijuana - Baja California -  Mexico,Drowning
07/27/2010,Moctezuma -  Mexico,Other Accident
07/28/2010,Comisaria De Cocorit -  Sonora -  Mexico,Homicide
07/29/2010,Tijuana -  Baja California -  Mexico,Suicide
07/30/2010,Hermosillo -  Sonora -  Mexico,Drowning
07/31/2010,Tulcingo Del Valle -  Puebla -  Mexico,Drowning
08/02/2010,Cuquio -  Jalisco -  Mexico,Veh. Accid-Pedestr.
08/02/2010,Encarnacion De Diaz -  Jalisco -  Mexico,Veh. Accid-Auto
08/02/2010,Encarnacion De Diaz -  Jalisco -  Mexico,Veh. Accid-Auto
08/05/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
08/06/2010,Colonia Cazadores -  Ciudad Juarez - Chihuahua -  Mexico,Homicide
08/06/2010,Home -  Oaxaca -  Oaxaca -  Mexico,Suicide
08/07/2010,Baja Califonia -  Mexico,Homicide
08/07/2010,Naco -  Sonora -  Mexico,Veh. Accid-Auto
08/20/2010,Coyuca De Catalan -  Guerrero -  Mexico,Homicide
08/20/2010,Hermosillo -  Sonora,Veh. Accid-Auto
08/21/2010,Zapopan -  Jalisco -  Mexico,Homicide
08/22/2010,Coyuca de Benitez -  Guerrero -  Mexico,Homicide
08/22/2010,Piedras Negras -  Coahuila -  Mexico,Veh. Accid-Motorcy.
08/27/2010,Colonia Centro -  Nogales - Sonora -  Mexico,Homicide
08/27/2010,Santa Maria Coyotepec -  Oaxaca -  Mexico,Homicide
08/28/2010,Morelia -  Michoacan -  Mexico,Homicide
08/29/2010,Mexicali -  Baja California -  Mexico,Veh. Accid-Auto
08/30/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
08/31/2010,Ciudad Juarez -  Chihuahua -  Mexico,Veh. Accid-Auto
09/03/2010,Panuco -  Veracruz -  Mexico,Drowning
09/06/2010,Ciudad Juarez -  Chihuahua -  Mexico,homicide
09/12/2010,Nogales -  Sonora -  Mexico,Veh. Accid-Motorcy.
09/13/2010,Acapulco -  Guerrero -  Mexico,Other Accident
09/17/2010,Ciudad Juarez -  Chihuahua -  Mexico,homicide
09/18/2010,Puerto Aventuras -  Quintana Roo -  Mexico,Drowning
09/18/2010,an Luis Rio Colorado -  Sonora -  Mexico,Veh. Accid-Auto
09/22/2010,Cancun -  Quintana Roo -  Mexico,Suicide
09/26/2010,Cananea -  Sonora -  Mexico,Homicide
09/26/2010,Nogales -  Sonora -  Mexico,Homicide
09/27/2010,Ensenada -  Baja California -  Mexico,Drowning
09/27/2010,Guadlajara -  Jalisco -  Mexico,Homicide
09/29/2010,Ciudad Juarez -  Chihuahua - Chihuahua -  Mexico,Homicide
10/01/2010,Ciudad Juarez - Chihuahua -  Mexico,Homicide
10/01/2010,Municipality of San Fernando - Tam. -  Mexico,Homicide
10/01/2010,Tijuana -  Mexico,Homicide
10/02/2010,Ciudad Juarez -  Mexico,homicide
10/05/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/05/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/08/2010,Puerto Penasco -  Sonora -  Mexico,Veh. Accid-Motorcy.
10/11/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/12/2010,Cancun - Quintana Roo -  Mexico,Drowning
10/13/2010,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
10/16/2010,Enseanda - Baja California -  Mexico,Air Accident
10/16/2010,Ensenada - Baja California -  Mexico,Air Accident
10/16/2010,Ensenada - Baja California -  Mexico,Air Accident
10/16/2010,La Bocana - Ensenada -  Baja California -  Mexico,Air Accident
10/17/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/18/2010,El Marques -  Queretaro -  Mexico,Veh. Accid-Bus
10/18/2010,El Marques -  Queretaro -  Mexico,Veh. Accid-Bus
10/19/2010,Chihuahua -  Mexico,Homicide
10/20/2010,Ciudad Juarez -  Chihuahua,Homicide
10/23/2010,San Luis Rio Colorado -  Sonora -  Mexico,Veh. Accid-Auto
10/25/2010,Tijuana - Baja California -  Mexico,Homicide
10/27/2010,Nayarit -  Mexico,Homicide
10/27/2010,Tankah Bay  - Tulum -  Quintana Roo,Drowning
10/27/2010,Tijuana - Baja California -  Mexico,Homicide
10/30/2010,Calvillo -  Aguascalientes -  Mexico,Veh. Accid-Motorcy.
10/30/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
11/02/2010,Tijuana - Baja California -  Mexico,Suicide
11/03/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
11/03/2010,Ciudad Juarez - Chihuahua -  Mexico,Homicide
11/05/2010,Escuinapa -  Sinaloa -  Mexico,Veh. Accid-Bus
11/07/2010,Zapopan -  Jaliscoq -  Mexico,Homicide
11/10/2010,Guadalupe -  Zacatecas -  Mexico,Veh. Accid-Auto
11/14/2010,Cd. Juarez -  Chihuahua -  Mexico,Homicide
11/16/2010, Mexicali -  Baja California -  Mexico,Veh. Accid-Auto
11/16/2010,Mexicali -  Baja California -  Mexico,Veh. Accid-Auto
11/16/2010,Mexicali -  Baja California -  Mexico,Veh. Accid-Auto
11/16/2010,San Felipe -  Baja California -  Mexico,Veh. Accid-Motorcy.
11/18/2010,Padre Mier 609 Ote. -  China - Nuevo Leon -  Mexico,Veh. Accid-Auto
11/18/2010,San Pedro Garza Garcia - Nuevo Leon -  Mexico,Veh. Accid-Auto
11/19/2010,Chapala -  Jalisco -  Mexico,Veh. Accid-Auto
11/20/2010,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
11/22/2010,Loreto -  Baja California Sur -  Mexico,Veh. Accid-Other
11/22/2010,Tijuana -  Baja California -  Mexico,Homicide
11/23/2010,Tomatlan -  Jalisco -  Mexico,Homicide
11/25/2010,Salagua -  Manzanillo -  Colima -  Mexico,Other Accident
11/26/2010,Ciudad Juarez -  Mexico,Homicide
11/27/2010,Colima - Colima -  Mexico,Suicide
11/28/2010,Mahahual -  Quintana Roo -  Mexico,Drowning
12/05/2010,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
12/06/2010,Rosarito -  Baja California -  Mexico,Homicide
12/09/2010,Nezahualcoyotl -  Mexico,Homicide
12/10/2010,San Luis Potosi -  San Luis Potosi -  Mexico,Veh. Accid-Auto
12/10/2010,Villa Conona -  Jalisco -  Mexico,Homicide
12/12/2010,Aquila -  Michoacan -  Mexico,Veh. Accid-Auto
12/12/2010,Guadlajara -  Jalisco -  Mexico,Veh. Accid-Motorcy.
12/15/2010,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
12/15/2010,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
12/15/2010,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
12/17/2010,Mexicali -  Baja California -  Mexico,Homicide
12/18/2010,Tijuana - Baja California -  Mexico,Homicide
12/20/2010,San Felipe -  Baja California -  Mexico,Homicide
12/22/2010,Ensenada -  Baja California -  Mexico,Homicide
12/23/2010,Guaymas -  Sonora -  Mexico,Veh. Accid-Auto
12/24/2010,Cd. Juarez -  Chihuahua -  Mexico,Homicide
12/24/2010,Ensenada -  Baja California -  Mexico,Veh. Accid-Auto
12/24/2010,La Barca -  Jalisco -  Mexico,Veh. Accid-Auto
12/24/2010,Playas De Rosarito -  Baja California -  Mexico,Homicide
12/28/2010,Rosarito -  Baja California -  Mexico,Veh. Accid-Auto
12/28/2010,Rosarito -  Baja California -  Mexico,Veh. Accid-Auto
12/29/2010,Culiacan -  Sinaloa -  Mexico,Homicide
12/30/2010,Tijuana -  Baja California -  Mexico,Veh. Accid-Auto
12/31/2010,Tijuana -  Baja California -  Mexico,Homicide
01/04/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
01/05/2011,Nuevo Laredo - Tamaulipas -  Mexico,Homicide
01/06/2011,Cancun -  Quintana Roo -  Mexico,Drowning
01/06/2011,Chapala -  Jalisco -  Mexico,Homicide
01/07/2011,Hospital Insurgentes - Tijuana -  Baja California,Homicide
01/09/2011,Puerto Aventuras -  Quintana Roo -  Mexico,Drowning
01/15/2011,Tepic - Nayarit -  Mexico,Veh. Accid-Pedestr.
01/15/2011,Tepic - Nayarit -  Mexico,Veh. Accid-Pedestr.
01/15/2011,Tepic - Nayarit -  Mexico,Veh. Accid-Pedestr.
01/17/2011,Red Cross -  Tijuana -  Baja California -  Mexico,Veh. Accid-Pedestr.
01/18/2011,Hilton Hotel -  Cancun -  Quintana Roo -  Mexico,Drowning
01/18/2011,San Miguel De Allende -  Guanajuato -  Mexico,Homicide
01/19/2011,Tijuana - Baja California -  Mexico,Homicide
01/21/2011,Colonia Flores Magon -  Nogales -  Sonora -  Mexico,Homicide
01/21/2011,San Miguel De Allende -  Guanajuato -  Mexico,Homicide
01/28/2011,Santa Ana Chiautempan -  Tlaxcala -  Mexico,Homicide
01/30/2011,Coahuila -  Mexico,Homicide
01/30/2011,Mexicali - Baja California -  Mexico,Veh. Accid-Pedestr.
01/31/2011,Ahualulco -  San Luis Potosi -  Mexico,Veh. Accid-Auto
02/01/2011,Zona Norte -  Tijuana -  Baja California -  Mexico,Veh. Accid-Pedestr.
02/02/2011,Distrito Federal Leon -  Mexico,Homicide
02/02/2011,Distrito Federal -  Mexico,Homicide
02/02/2011,San Pedro Garza Garcia -  Nuevo Leon -  Mexico,Homicide
02/03/2011,Aguascalientes -  Mexico,Homicide
02/04/2011,Tijuana -  Baja Califronia -  Leon -  Mexico,Veh. Accid-Pedestr.
02/05/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
02/06/2011,Acapulco -  Gro. -  Mexico,Other Accident
02/12/2011,Tijuana -  California -  Mexico,Veh. Accid-Auto
02/13/2011,Meoqui -  Chihuahua -  Mexico,Homicide
02/14/2011,Tlaquepaque -  Jalisco -  Mexico,Homicide
02/14/2011,Zapopan -  Jalisco -  Mexico,Homicide
02/15/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
02/15/2011,Frac. Valle Dorado -  San Luis Potosi -  Mexico,Homicide
02/16/2011,Colima -  Mexico,Homicide
02/16/2011,Tijuana -  Baja California -  Mexico,Suicide
02/17/2011,Tijuana -  Baja California -  Mexico,Homicide
02/17/2011,Tijuana -  Baja California -  Mexico,Homicide
02/18/2011,Cd. Juarez -  Chihuahua -  Mexico,Homicide
02/18/2011,Chucandiro -  Michoacan -  Mexico,Veh. Accid-Auto
02/19/2011,Acapulco -  Guerrero -  Mexico,Suicide
02/20/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
02/21/2011,Culiacan - Sinaloa -  Mexico,Homicide
02/22/2011,Centro -  Puerto Escondido -  Oaxaca -  Mexico,Suicide
02/22/2011,Mazatlan -  Sinaloa -  Mexico,Homicide
02/23/2011,Acatic -  Jalisco -  Mexico,Veh. Accid-Pedestr.
02/23/2011,Cd. Juarez -  Chihuahua,Homicide
02/24/2011,Rosarito -  Baja California -  Mexico,Veh. Accid-Pedestr.
02/27/2011,Cd. Juarez -  Chihuahua -  Mexico,Homicide
02/27/2011,Cd. Juarez -  Chihuahua -  Mexico,Homicide
03/01/2011,Tepatitlan -  Jalisco -  Mexico,Veh. Accid-Auto
03/04/2011,Guadalajara -  Jalisco -  Mexico,Homicide
03/04/2011,Tijuana -  Baja California -  Mexico,Veh. Accid-Auto
03/04/2011,Tonaya -  Jalisco -  Mexico,Veh. Accid-Auto
03/05/2011,Tijuana -  Baja California -  Mexico,Suicide
03/06/2011,Tijuana -  Baja California -  Mexico,Homicide
03/16/2011,Tierra Blanca -  Veracruz -  Mexico,Suicide
03/19/2011,Matamoros - Tamaulipas -  Mexico,Suicide
03/19/2011,Puerto Penasco -  Sonora -  Mexico,Veh. Accid-Motorcy.
03/20/2011,Agua Prieta -  Sonora -  Mexico,Homicide
03/20/2011,Colima -  Mexico,Homicide
03/20/2011,La Barca -  Jalisco -  Mexico,Homicide
03/20/2011,Morelia -  Michoacan -  Mexico,Homicide
03/22/2011,Rosarito -  Baja California -  Mexico,Other Accident
03/28/2011,Cancun -  Quintana Roo -  Mexico,Drowning
03/30/2011,Cd. Juarez -  Chihuahua -  Mexico,Homicide
03/31/2011,Mexicali -  Baja California -  Mexico,Homicide
04/01/2011,Tijuana -  Baja Calfironia -  Mexico,Homicide
04/02/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
04/02/2011,Reynosa - Tamaulipas -  Mexico,Homicide
04/03/2011,Bahia De Los Angeles -  Baja California -  Mexico,Homicide
04/04/2011,La Pera - Tijuana -  Baja California -  Mexico,Homicide
04/04/2011,La Pera - Tijuana -  Baja California -  Mexico,Homicide
04/04/2011,Puerto Vallarta -  Jalisco -  Mexico,Maritime Accident
04/08/2011,Bahia De Banderas -  Nayarit -  Mexico,Other Accident
04/08/2011,Valle De Guadalupe -  Jalisco -  Mexico,Homicide
04/09/2011,Mazatlan -  Sinaloa -  Mexico,Drowning
04/10/2011,San Felipe Ixtacala - Tlalnepantla -  Mexico,Homicide
04/11/2011,San Jose Del Cabo -  Baja California Sur -  Mexico,Homicide
04/12/2011,San Fernando - Tamaulipas -  Mexico,Homicide
04/12/2011,Zihuatanejo -  Guerrero -  Mexico,Veh. Accid-Motorcy.
04/13/2011,Tlalixtac de Cabrera -  Oaxaca -  Mexico,Homicide
04/15/2011,Santa Rosalia -  Baja California -  Mexico,Veh. Accid-Auto
04/15/2011,Santa Rosalia -  Baja California -  Mexico,Veh. Accid-Auto
04/16/2011,Tijuana -  Baja California -  Mexico,Homicide
04/18/2011,Cancun -  Quintana Roo -  Mexico,Drowning
04/20/2011,Nogales -  Sonara -  Mexico,Homicide
04/21/2011,Galeana -  Nuevo Leon -  Mexico,Veh. Accid-Auto
04/23/2011,Puerto Vallarta -  Jalisco -  Mexico,Drowning
04/24/2011,Chihuahua -  Mexico,Veh. Accid-Auto
04/28/2011,Guadalajara -  Jalisco -  Mexico,Suicide
04/28/2011,San Jose Del Cabo -  Baja California Sur -  Mexico,Suicide
04/29/2011,San Felipe -  Baja California -  Mexico,Veh. Accid-Motorcy.
04/30/2011,Cueramaro -  Guanajuato -  Mexico,Homicide
04/30/2011,Rosarito -  Baja California -  Mexico,Homicide
